Model,Dataset,Dimension,Type,MSE,MSE,RMSE,RMSE,MAE,MAE,Spearman,Spearman,Kendall,Kendall,Pearson,Pearson
,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
dsr1,Summeval,relevance,discrete_R2CCP,0.4343487020833333,0.018448672565528217,0.658905743301725,0.01409047834536644,0.5120625,0.011708336465107789,0.5477110974728834,0.018990828603662108,0.43063124799165764,0.01690113614220677,0.5714390545404568,0.02205358082148264
dsr1,Dialsumm,consistency,continuous_R2CCP,0.45139651147959187,0.024623212732591885,0.6716226774778591,0.018202295498073208,0.5087313775510204,0.013141084585335163,0.6680850712777044,0.01844834821759983,0.5123595765484643,0.015906011921261766,0.7581348098947946,0.012281023859190752
dsr1,Dialsumm,consistency,discrete_R2CCP,0.45492042602040816,0.02491531519217388,0.6742379381664295,0.01831979824581868,0.5079765306122449,0.013176418481334324,0.6649894813339042,0.016544567964137624,0.5339671236570612,0.014547718535971137,0.7558344407568877,0.011381374960970856
dsr1,Dialsumm,coherence,continuous_R2CCP,0.2107408238095238,0.012226224494242478,0.4588770597362663,0.013364951229558298,0.3484938095238095,0.008749505009289197,0.6268560789039732,0.021074855199228457,0.48787793134155144,0.017654595287513314,0.7041808618854443,0.017347047261348555
dsr1,Dialsumm,coherence,discrete_R2CCP,0.21483222857142856,0.012811319609214781,0.46329984034889043,0.013852169161189795,0.347127619047619,0.009585298334990515,0.6150242392984436,0.02358149581404265,0.511251023642848,0.02131979087511571,0.6973575197559859,0.01745956956335552
dsr1,Dialsumm,fluency,continuous_R2CCP,0.1845761111111111,0.012303204871963251,0.42939062684204826,0.014404351192509995,0.3148910052910053,0.009259506886914926,0.4597910137018528,0.02401651236450477,0.3560114504374723,0.019091708683752942,0.5397850338605445,0.02631254558099266
dsr1,Dialsumm,fluency,discrete_R2CCP,0.18835765211640212,0.012647296252026286,0.43376427648372307,0.014633369662635948,0.31405105820105816,0.009186578946816371,0.45478788778745305,0.03250653111360353,0.38886746936002536,0.029429570513845142,0.53146190718207,0.027478027774577116
dsr1,Dialsumm,relevance,continuous_R2CCP,0.34816113137755106,0.01444082908318284,0.5899298202801482,0.012217592976746412,0.44974974489795916,0.009023636443903414,0.7212417720055111,0.01715821047428558,0.5634934117184028,0.015151594059415806,0.7747077810891413,0.0122556846168011
dsr1,Dialsumm,relevance,discrete_R2CCP,0.35236797448979595,0.015048942098948727,0.5934759185539384,0.012650048188955123,0.45004795918367346,0.010162319961680174,0.7158576866247023,0.018797373094429713,0.580726720943103,0.017736817189979312,0.7712443877071927,0.012736151273967515
dsr1,GEval,cosmos,continuous_R2CCP,1.9307938775510205,0.1826822387281547,1.387975854686174,0.0668263655319696,1.1721768707482993,0.07881358095878815,0.43995195711534374,0.07252621458696648,0.3438883008653499,0.05646324411814214,0.41196000350362283,0.07799168119325345
dsr1,GEval,cosmos,discrete_R2CCP,1.9364795918367348,0.197488844495537,1.3897535598731074,0.07238285177534122,1.1654761904761906,0.08531229389091244,0.4069391207157444,0.0974497510656749,0.3446227224408337,0.07919777688249734,0.39306744191580323,0.0989271495322709
dsr1,GEval,drop,continuous_R2CCP,1.4846930634920634,0.1520991369739669,1.2169194703639148,0.0626985079947256,1.0030222222222223,0.06175482629858118,0.4912260967621511,0.05352578604446096,0.37967911568563384,0.041485901489673675,0.5343021714033773,0.04934471324734286
dsr1,GEval,drop,discrete_R2CCP,1.5177777777777777,0.17115937211959217,1.2300350766483479,0.07040391833093813,0.9990476190476191,0.06729007140893609,0.47757508455685754,0.055768444223091004,0.40606313635302765,0.047987905234391066,0.5208991927570424,0.055698777395035225
